datetime,id,customer_id,customer_name,product_id,product_name,quantity,amount,delivery_country,status
2021-08-04 05:35:08,5a61c3d2-b9e5-43d9-8440-507f16b567b0,5,Mallory Carpenter,4,Allure Kit,934,21471.68,Azerbaijan,FAILED
2021-07-02 16:13:39,18404125-0995-4511-84dc-11cbe3b06b1f,9,Kristin House,0,Orbital Keys,350,902.35,Vanuatu,PENDING
2024-11-04 00:07:32,0f2d3df3-98c3-4133-af19-fe58c74be2ec,6,Richard Dixon,0,Orbital Keys,708,637.21,Netherlands Antilles,FAILED
2024-03-08 03:51:19,8097b14b-9e87-4893-9948-7796543313b8,5,Mallory Carpenter,5,Swish Wallet,429,988447.79,Qatar,FAILED
2022-11-25 06:52:01,14d89e75-92ed-46f2-af41-ebcd3bcc1d33,2,Roberto Davies,3,Uno Wear,624,95.0,Algeria,SUCCESS
2023-09-30 23:09:18,1ecc308f-198d-47f5-ac3a-0720230229a8,3,Debra Branch,4,Allure Kit,2,8657.16,Brunei Darussalam,FAILED
2022-07-11 23:45:48,4bcb66ca-494f-40d0-bcdf-29d7c254e3be,7,Matthew Schultz,6,Onovo Supply,367,69728.63,Kiribati,SUCCESS
2020-04-21 19:23:30,c395939d-d7df-4b54-b88e-b078257975c1,5,Mallory Carpenter,7,Sharpy Knife,885,28134.27,Cook Islands,FAILED
2024-08-28 17:59:49,cb754142-8f1d-457f-b288-e2b6bbb83dc1,4,Ashley Oliver,2,InstaPress,728,681.81,Tanzania,FAILED
2022-10-23 05:08:23,f395e5fc-9164-4c2b-8c61-366f6b5e1ca4,0,Mr. Marcus Kennedy,5,Swish Wallet,744,44.77,Turkmenistan,FAILED
2020-10-16 16:45:16,9bced4cb-b949-4b4f-81a8-62ae0372fbe1,7,Matthew Schultz,6,Onovo Supply,697,878069.79,Bouvet Island (Bouvetoya),SUCCESS
2021-08-25 11:44:35,69e6e4b3-df38-40de-8cf4-951bd5ae360e,2,Roberto Davies,7,Sharpy Knife,323,86.8,Libyan Arab Jamahiriya,PENDING
2024-10-26 21:29:46,d3bcddb6-e539-442d-9a55-4c0390d51bd9,6,Richard Dixon,7,Sharpy Knife,674,35.64,Romania,SUCCESS
2024-06-30 03:13:22,f8d5a749-1fe8-4aba-8a20-319f8dab1c20,3,Debra Branch,5,Swish Wallet,550,47973.94,Anguilla,PENDING
2024-06-27 12:02:25,34201deb-61c2-48dd-9924-fcd3b7c25856,6,Richard Dixon,5,Swish Wallet,733,50705.39,Montserrat,FAILED
2024-05-14 11:43:35,4087f1ea-85c3-401a-8ff7-4c7631fe3296,9,Kristin House,2,InstaPress,994,992.45,Benin,FAILED
2021-01-19 13:35:39,dd1a9180-7cf2-44d3-b745-1a2fd4f1e20e,3,Debra Branch,3,Uno Wear,768,5.13,Palestinian Territory,PENDING
2022-06-13 15:08:17,32c5b463-3e84-450a-b7ac-b04c9c2f99a4,4,Ashley Oliver,2,InstaPress,342,39485.92,Belize,FAILED
2022-11-26 05:52:01,cd38e29f-5c4e-4ac4-a4d9-f0c2c72942ae,5,Mallory Carpenter,0,Orbital Keys,743,1893.98,Guadeloupe,SUCCESS
2023-10-12 22:48:50,e29d7b6a-d3f9-4c48-9b85-45f52f025bf6,4,Ashley Oliver,5,Swish Wallet,491,1579.38,Vanuatu,PENDING
2022-01-29 04:36:28,dc732435-2042-4a1a-8855-627a6c02e4c9,4,Ashley Oliver,3,Uno Wear,890,512.7,Bangladesh,FAILED
2021-08-24 00:24:03,3c794636-3bed-441c-8d6a-138cc1c31ac0,4,Ashley Oliver,7,Sharpy Knife,87,4958.95,Central African Republic,FAILED
2021-10-31 10:34:46,404f7205-7855-4287-b028-d5f7d606314d,8,Jerry Carroll,0,Orbital Keys,378,99154.63,Austria,PENDING
2024-01-25 03:31:53,4eee0df8-f33c-4e6c-9f6f-767e168aa4b5,4,Ashley Oliver,0,Orbital Keys,534,695601.27,Belgium,SUCCESS
2020-10-29 12:28:54,5ace7858-5708-4056-8a6e-354e316047a3,9,Kristin House,3,Uno Wear,909,19035.37,Saint Pierre and Miquelon,SUCCESS
2024-08-20 04:54:12,115d39dc-8c5e-4c0c-9ab0-f59e19403890,0,Mr. Marcus Kennedy,6,Onovo Supply,549,710.91,Greenland,PENDING
2021-09-20 10:45:25,c7ad8641-e23a-4104-9338-1790477be76e,8,Jerry Carroll,1,XPress Bottle,174,64164.67,Jordan,SUCCESS
2021-04-09 05:49:53,6002f2c5-9300-4bf6-a294-f068e864ac95,7,Matthew Schultz,3,Uno Wear,796,1236.76,Guinea,SUCCESS
2021-04-18 04:23:30,0af6c20d-02c2-4e71-a9e3-8caaf7c7038c,3,Debra Branch,5,Swish Wallet,384,52637.12,Aruba,PENDING
2023-08-26 14:35:26,76617e2e-f7a4-4f7e-9bdc-d36a9b6fdfd2,6,Richard Dixon,2,InstaPress,357,85.65,United Arab Emirates,FAILED
2020-09-08 22:44:42,1849b084-5f72-42b7-afca-62fd6dd00641,0,Mr. Marcus Kennedy,5,Swish Wallet,684,74955.17,India,FAILED
2021-09-02 13:02:16,e4e59576-6a2f-488b-b574-50b9449e52dc,9,Kristin House,1,XPress Bottle,231,3529.67,Uruguay,PENDING
2020-05-12 15:21:37,bd8b3d1c-0209-49c0-801f-32414fe3aa1d,1,Alexander Long,3,Uno Wear,620,191591.18,Mauritania,FAILED
2021-08-31 08:57:47,def8f23e-6941-4baf-b43b-bd5f86ed283d,6,Richard Dixon,7,Sharpy Knife,1,459.09,Ghana,FAILED
2020-01-20 08:09:23,3c26addc-67a6-46ef-b642-59dbe24afedd,7,Matthew Schultz,4,Allure Kit,802,274.73,Guernsey,FAILED
2023-08-26 16:02:22,4d6c2b27-13b7-4747-8101-e73e04d1a5e4,7,Matthew Schultz,5,Swish Wallet,436,72120.46,Belize,PENDING
2023-10-11 00:30:54,eabb23f2-038f-43c4-b576-d7c099afd0a0,8,Jerry Carroll,7,Sharpy Knife,544,3050.98,Anguilla,SUCCESS
2024-09-03 10:54:59,47602499-15fd-4260-a8de-78385c4b854f,0,Mr. Marcus Kennedy,2,InstaPress,798,9122.89,Greece,FAILED
2023-05-02 06:37:51,c84f7826-a0e9-4ccd-b5b8-e48fe864f5a1,8,Jerry Carroll,4,Allure Kit,689,76601.78,Cameroon,FAILED
2024-06-01 04:21:49,39891bef-9a79-484d-b439-29202b0eb627,8,Jerry Carroll,3,Uno Wear,917,13.26,Paraguay,SUCCESS
2021-06-28 09:32:18,b96d4077-ff79-46ea-a8d8-30f471d7a6b4,3,Debra Branch,6,Onovo Supply,371,77518.54,Bouvet Island (Bouvetoya),FAILED
2020-09-04 10:54:02,f5919c3d-aaf7-4566-a05e-b45059400e50,0,Mr. Marcus Kennedy,2,InstaPress,170,454.31,Burkina Faso,PENDING
2024-07-07 20:24:40,2901881b-cff2-4a05-bbd7-68dc70782fb9,9,Kristin House,0,Orbital Keys,367,282211.48,Bangladesh,SUCCESS
2024-01-06 18:11:58,f01dda9b-15d1-4d52-84f4-9219c3e475f1,2,Roberto Davies,1,XPress Bottle,313,87.54,French Southern Territories,PENDING
2023-06-17 11:53:02,521a1747-97d4-452d-bc00-edff0216a5c7,3,Debra Branch,2,InstaPress,969,780115.39,Rwanda,SUCCESS
2022-08-23 03:36:14,e0358c24-c25c-40fa-ac45-6fcc3d13ae00,5,Mallory Carpenter,3,Uno Wear,568,89.27,Western Sahara,FAILED
2021-08-28 08:39:38,569ec5cb-bf31-4f32-8b9c-d8571e8c3fbf,1,Alexander Long,4,Allure Kit,418,27696.89,Tunisia,FAILED
2020-04-13 01:59:42,7245e74f-33be-46ae-8164-d6a37e91d294,9,Kristin House,1,XPress Bottle,894,4022.48,Finland,SUCCESS
2020-08-27 09:02:14,470d053a-66a5-4bb0-b25c-004debd41306,1,Alexander Long,2,InstaPress,164,753141.53,Gambia,FAILED
2021-01-14 08:33:43,78f30ed3-c6b6-44de-b36d-6e39a92cc27c,9,Kristin House,5,Swish Wallet,152,157757.15,Gambia,PENDING
2021-02-16 09:17:13,eff5df48-0322-4d7b-8d30-85124c2ee902,0,Mr. Marcus Kennedy,3,Uno Wear,507,595562.22,Montserrat,FAILED
2020-06-05 14:40:54,1c6e7c34-bb55-4ba3-9d88-ef792c32485e,0,Mr. Marcus Kennedy,5,Swish Wallet,558,71.63,Heard Island and McDonald Islands,FAILED
2020-03-14 06:18:26,8678e9b0-36ec-4a8f-8c26-91d75afdeb83,6,Richard Dixon,6,Onovo Supply,212,772.4,Georgia,FAILED
2022-06-08 04:24:24,e7b7b5e7-6a48-472e-8d66-9e58cc8fa76c,3,Debra Branch,4,Allure Kit,991,42654.68,San Marino,PENDING
2023-02-06 21:31:25,0e271820-766a-4378-b6e7-ec63c10bbbc2,9,Kristin House,0,Orbital Keys,777,18.27,Norway,PENDING
2024-10-16 13:01:37,5dccfa10-ace4-4f85-bdf7-6e60bc7bc20f,8,Jerry Carroll,7,Sharpy Knife,249,86.75,Macao,PENDING
2022-06-30 00:59:04,3b194393-e6f5-4dfc-bb27-f812b07df0d6,7,Matthew Schultz,6,Onovo Supply,297,861.21,Grenada,PENDING
2020-03-25 07:50:28,7efcfbdc-6b01-40ce-9820-833822ae9da2,7,Matthew Schultz,7,Sharpy Knife,809,94.96,Canada,FAILED
2024-08-01 23:50:56,69b60d64-6527-4468-95ca-015b6dd1c6f1,6,Richard Dixon,6,Onovo Supply,696,713770.36,Kiribati,SUCCESS
2022-07-17 18:30:41,afbed185-a965-4797-a6ef-a612cf7d3e42,5,Mallory Carpenter,5,Swish Wallet,877,9067.87,Bangladesh,FAILED
2021-10-17 07:50:20,d63059ac-ea9d-4a99-8f1b-db103420d85b,5,Mallory Carpenter,0,Orbital Keys,199,35509.68,Netherlands,SUCCESS
2021-09-19 08:36:06,10b27c3a-ec0c-4384-bb18-0930665bd9b4,5,Mallory Carpenter,5,Swish Wallet,809,16656.9,Congo,PENDING
2021-09-22 01:37:01,b310108b-f4e6-4d41-b508-06c044741dc9,5,Mallory Carpenter,0,Orbital Keys,481,413841.09,Libyan Arab Jamahiriya,FAILED
2021-07-15 23:18:42,2f8b0481-0841-48e4-9387-386e4bcd6079,0,Mr. Marcus Kennedy,0,Orbital Keys,908,529.27,Palau,FAILED
2020-06-14 21:47:32,6a64d5d2-6359-484d-b132-a4e2d522c94b,4,Ashley Oliver,5,Swish Wallet,946,332711.58,Dominica,FAILED
2022-07-24 13:09:19,a5da7065-cb74-4474-9bce-c959c2f274ba,6,Richard Dixon,4,Allure Kit,880,5983.77,Thailand,SUCCESS
2022-09-08 00:06:24,2f3b7c5e-39d2-4a2f-b39b-a33ff328da83,7,Matthew Schultz,7,Sharpy Knife,82,76494.86,Uzbekistan,SUCCESS
2023-11-13 12:25:05,13129df6-9806-4e03-b2bf-54a669b4f65d,9,Kristin House,2,InstaPress,470,7112.22,Belgium,SUCCESS
2024-12-12 01:07:07,2338d8ae-2105-473a-967f-5cbe54be8e63,6,Richard Dixon,5,Swish Wallet,975,199.79,Grenada,SUCCESS
2023-06-27 13:23:54,a3d4c749-9197-4b3e-bdfe-cddb3e926023,3,Debra Branch,4,Allure Kit,492,70.9,Niue,SUCCESS
2022-01-14 21:00:52,90f0ad03-c8fd-42ef-a03f-4bd645ae5557,7,Matthew Schultz,3,Uno Wear,103,4238.76,Sao Tome and Principe,FAILED
2021-09-04 17:16:48,2a16f95f-5533-435f-8149-408cf32664a4,9,Kristin House,7,Sharpy Knife,815,606.81,Honduras,SUCCESS
2022-06-11 17:28:03,e373925f-3310-418a-8a66-dbce8fb41978,1,Alexander Long,1,XPress Bottle,943,255119.51,Saint Pierre and Miquelon,PENDING
2023-05-17 14:09:43,27980e7d-07ca-472c-acf6-c171f4e32064,6,Richard Dixon,3,Uno Wear,512,518643.32,Dominican Republic,FAILED
2022-10-03 21:33:19,5f687ff2-809d-43c1-bd5e-335642e7d214,8,Jerry Carroll,0,Orbital Keys,846,641395.59,Bhutan,PENDING
2020-03-28 22:41:08,84268b8c-e77a-46ee-ab0f-96ff28838519,0,Mr. Marcus Kennedy,6,Onovo Supply,982,821.25,Israel,SUCCESS
2024-12-26 05:19:36,89a2df37-9d27-4994-9e3d-25e1af889aaa,7,Matthew Schultz,3,Uno Wear,26,11.37,Gambia,PENDING
2024-10-20 23:33:34,c42cfac9-f4f9-4850-81d7-b4d8e44df24b,5,Mallory Carpenter,7,Sharpy Knife,819,49.32,Samoa,FAILED
2021-12-03 19:07:48,af61d743-914d-4529-a910-1a4d398d0b90,6,Richard Dixon,2,InstaPress,343,668275.78,Lebanon,PENDING
2023-07-27 09:52:13,0309afb0-832c-43af-b748-9bacf7920c2f,8,Jerry Carroll,4,Allure Kit,649,85.09,New Zealand,PENDING
2022-03-14 14:48:01,49e12521-49ea-4ff0-932d-13c967924977,3,Debra Branch,2,InstaPress,508,16205.5,Slovakia (Slovak Republic),FAILED
2021-08-12 16:03:42,ceb31c42-933f-498b-a7bf-bfbdc30fb8a4,0,Mr. Marcus Kennedy,0,Orbital Keys,203,753.19,Norfolk Island,PENDING
2021-05-26 05:30:40,0a6262f3-3f2d-4b0e-8fba-a2978ea4268a,8,Jerry Carroll,3,Uno Wear,522,85331.52,Puerto Rico,PENDING
2023-03-10 16:09:29,5b93e83d-6125-4352-9c71-41a69a80a2cb,4,Ashley Oliver,2,InstaPress,720,8521.64,Denmark,FAILED
2022-04-22 08:24:07,af6fbedb-855b-4941-abd2-bcaed8bc52cd,1,Alexander Long,3,Uno Wear,441,25.8,Vietnam,SUCCESS
2021-01-10 08:02:26,56bb0fa7-f85f-40e4-9e0c-2db9c5936dca,3,Debra Branch,1,XPress Bottle,630,671023.95,Macao,SUCCESS
2024-03-14 22:47:41,91d340be-e3ad-4d08-a07c-706cedb3714a,6,Richard Dixon,1,XPress Bottle,389,135.29,Bermuda,PENDING
2021-08-29 20:54:23,47b7a4b1-2385-433a-acd7-547d4969bce1,9,Kristin House,0,Orbital Keys,10,6896.83,Papua New Guinea,PENDING
2022-03-21 23:17:13,3a00f029-456b-40e9-8880-bc7ad219801a,7,Matthew Schultz,0,Orbital Keys,327,642836.62,New Caledonia,SUCCESS
2021-03-03 11:40:51,5f330e34-2b8f-4c8d-bc2a-faa36f90c633,0,Mr. Marcus Kennedy,3,Uno Wear,803,72548.77,San Marino,FAILED
2023-10-13 00:05:00,c0bce3b2-4c90-4394-a02a-a3ef5afa55c5,7,Matthew Schultz,0,Orbital Keys,764,63909.73,Nigeria,PENDING
2024-01-10 13:53:08,62f7b5cf-a5d5-4262-bc7a-1c1f070f7d1b,6,Richard Dixon,2,InstaPress,590,32065.94,Mali,SUCCESS
2022-03-09 13:02:48,fb6811d7-273f-4b9b-9598-66c7e1102d47,7,Matthew Schultz,1,XPress Bottle,437,881.27,China,SUCCESS
2024-09-06 20:14:12,1e9235d5-df2c-4ec3-a68c-a34851ccdfb4,1,Alexander Long,7,Sharpy Knife,339,3610.17,Uganda,PENDING
2021-10-07 00:20:36,473b2dbc-5e3c-4d10-9a71-52fa663a6051,6,Richard Dixon,1,XPress Bottle,444,14672.07,Pitcairn Islands,FAILED
2022-03-18 15:13:12,b1ee16ad-d3f3-4459-aaf2-757a2a0da962,0,Mr. Marcus Kennedy,4,Allure Kit,850,53.54,Bhutan,SUCCESS
2022-04-11 20:22:26,783c3e37-3545-46cd-8ca8-126ae0a2bc12,8,Jerry Carroll,1,XPress Bottle,376,94.23,Denmark,FAILED
2021-08-23 00:34:50,f70c53c9-50ba-429b-b976-311e4d13adf9,9,Kristin House,4,Allure Kit,915,46.88,El Salvador,SUCCESS
2023-01-20 11:45:15,95b5f1f5-8d3c-4e6f-9730-c29a57d0c76c,5,Mallory Carpenter,2,InstaPress,139,350954.62,Turkey,PENDING
2020-03-28 10:44:53,52424834-d08d-4313-8772-3cd4a5a2dcd9,0,Mr. Marcus Kennedy,3,Uno Wear,270,66.39,Chad,SUCCESS
2022-11-07 12:29:33,36488daf-edf3-4c4a-8f78-f3652c39cbcf,1,Alexander Long,5,Swish Wallet,664,668.7,Jersey,SUCCESS
2023-12-14 05:32:56,f4e4cfe6-3485-4037-ad74-ef423a6fd769,2,Roberto Davies,4,Allure Kit,397,40352.64,United Arab Emirates,FAILED
2024-08-15 15:25:00,cc954042-62ff-4aac-ae65-eba4a70c5e3c,5,Mallory Carpenter,7,Sharpy Knife,832,40874.38,North Macedonia,FAILED
2021-08-23 12:17:47,298a5152-9197-495a-88dd-45f88ac63130,9,Kristin House,6,Onovo Supply,872,128.55,Jordan,PENDING
2020-12-29 09:56:46,0aa50142-5a7b-486b-b4b6-54ba86963cd1,3,Debra Branch,7,Sharpy Knife,962,50542.53,Qatar,PENDING
2023-06-07 02:01:58,e025e9a4-55ea-4015-8841-c12be6a23dcf,2,Roberto Davies,6,Onovo Supply,43,295.47,Congo,PENDING
2022-04-24 07:35:29,d02f1404-c2e3-430f-a5d7-ef02e9cee231,9,Kristin House,1,XPress Bottle,30,94.6,Spain,PENDING
2023-09-06 04:51:31,4ff55c80-4df2-4e02-af81-0c8449b4f901,1,Alexander Long,2,InstaPress,504,930487.34,Slovakia (Slovak Republic),SUCCESS
2021-04-07 12:35:12,4abdcfbd-27c6-4c0a-aa95-37e98f7ea2c9,6,Richard Dixon,2,InstaPress,610,1710.92,Djibouti,SUCCESS
2023-11-21 00:06:47,9b0ca6bb-1a73-4dcd-8a11-e00c815f38b7,1,Alexander Long,5,Swish Wallet,549,21762.66,Faroe Islands,PENDING
2023-02-22 14:04:06,30dab772-f1d6-4459-be3f-c08e6c1c9abd,8,Jerry Carroll,6,Onovo Supply,252,3.26,Botswana,PENDING
2021-06-19 17:10:18,cd7e2398-a0e4-4c85-9942-e2fa8ddd9f7f,1,Alexander Long,5,Swish Wallet,900,1.96,San Marino,SUCCESS
2022-04-03 11:25:36,2a51f188-fb9a-4fd7-b6d2-ce3fb8a1d0dd,0,Mr. Marcus Kennedy,4,Allure Kit,878,57880.04,Myanmar,PENDING
2023-08-14 09:39:49,bfd50807-676a-4618-8670-e357ab8e0b23,1,Alexander Long,2,InstaPress,726,23.31,Estonia,PENDING
2024-12-18 01:11:08,f8f54c17-c9d1-40ce-8d0e-0d82779ceb98,6,Richard Dixon,1,XPress Bottle,453,85.24,Dominican Republic,PENDING
2020-12-25 23:39:40,f72d03c6-eee9-42bb-aff7-d6d47ef3d34f,3,Debra Branch,0,Orbital Keys,682,93.09,Gabon,PENDING
2020-12-17 04:40:21,5fb38f9c-de28-48d6-8d4d-23e20ec0339d,6,Richard Dixon,3,Uno Wear,842,845.92,Anguilla,PENDING
2023-12-04 02:52:19,a9a660e9-79b3-4bed-ba7a-a9926047bc70,5,Mallory Carpenter,0,Orbital Keys,356,580647.29,Burkina Faso,FAILED
2023-01-10 22:57:47,0907195f-3392-4fa9-a772-eb3a0c4fb0bf,9,Kristin House,7,Sharpy Knife,396,9057.19,Antigua and Barbuda,PENDING
2020-08-09 13:27:45,ab496aac-2ef8-4abf-8007-0301a766616c,9,Kristin House,7,Sharpy Knife,973,10689.09,Switzerland,PENDING
2021-12-04 17:58:07,a16d2e13-f093-451c-8b88-9ffe4db5c483,3,Debra Branch,6,Onovo Supply,386,51.06,Faroe Islands,SUCCESS
2023-10-31 00:57:11,4432b65c-c470-4921-9788-6e5440ba7f83,2,Roberto Davies,7,Sharpy Knife,90,88292.35,Cameroon,SUCCESS
2023-02-06 21:38:53,dadafadd-e3f9-4e56-b733-69a5a7abf391,8,Jerry Carroll,6,Onovo Supply,851,493744.81,Bosnia and Herzegovina,SUCCESS
2023-03-24 10:02:14,6ffe0db1-9f8b-4940-be5a-1737c800e104,8,Jerry Carroll,0,Orbital Keys,675,446.28,Bangladesh,FAILED
2020-03-03 08:35:51,59bf9a75-50dd-4761-992f-81305b5d672f,8,Jerry Carroll,5,Swish Wallet,218,130.48,Haiti,FAILED
2023-08-03 07:53:08,29194ae6-3285-4045-a41d-ea673024e8d5,0,Mr. Marcus Kennedy,5,Swish Wallet,922,677.51,Angola,FAILED
2024-06-21 12:35:08,eea82ac5-e69c-47cd-90d9-b028e8b499af,2,Roberto Davies,3,Uno Wear,711,413.93,Mayotte,SUCCESS
2024-06-30 01:43:35,2972bc8f-1bbb-436e-b623-4648c25dee9e,5,Mallory Carpenter,5,Swish Wallet,188,67611.67,Palestinian Territory,FAILED
2020-08-03 18:07:49,f2fa4946-9e53-4d5e-a8b3-b93de56f85ba,8,Jerry Carroll,2,InstaPress,650,520.13,Montenegro,SUCCESS
2023-07-08 15:47:46,a048219e-7a2f-4f4b-92ee-50092e6f0557,3,Debra Branch,4,Allure Kit,430,2382.23,American Samoa,PENDING
2024-08-18 20:54:38,55c4c7aa-182d-4c21-8893-5bb37ca5c9c2,8,Jerry Carroll,0,Orbital Keys,791,7696.02,Trinidad and Tobago,PENDING
2024-01-01 07:23:09,13e5947a-0578-49d0-915c-d2ba2aba1783,9,Kristin House,6,Onovo Supply,960,63829.92,Uganda,FAILED
2021-01-16 17:24:28,5db28a71-f1f7-44e1-a6b0-914e2c259ea4,5,Mallory Carpenter,3,Uno Wear,194,8416.85,Uruguay,FAILED
2020-09-14 17:57:40,07c1aa52-38d6-4f95-8347-d42d016ca3e7,3,Debra Branch,6,Onovo Supply,960,260731.38,Ukraine,SUCCESS
2021-09-23 11:02:49,031a66f7-de74-4dfb-a1a7-a35945a27f06,8,Jerry Carroll,1,XPress Bottle,244,67.65,Pitcairn Islands,FAILED
2021-10-17 18:52:02,ebaba886-d5ec-4f3b-8557-c40fa3dd1c08,1,Alexander Long,1,XPress Bottle,735,555.82,Oman,FAILED
2021-06-15 14:11:20,f6835deb-59ea-427c-9602-6fa3017ca2aa,8,Jerry Carroll,3,Uno Wear,388,20778.03,Israel,PENDING
2022-02-16 12:41:45,ee3d96bf-85c2-4c9d-8f35-84d6c2945e57,9,Kristin House,0,Orbital Keys,998,531970.8,Dominica,SUCCESS
2024-06-22 13:08:47,1d573840-0ccd-43bc-9ecb-b25a74998992,6,Richard Dixon,5,Swish Wallet,100,4677.77,Iraq,SUCCESS
2022-11-28 17:22:21,292d63e5-4a7f-4587-be0e-4bd1041f6f07,3,Debra Branch,7,Sharpy Knife,567,86230.12,Nicaragua,FAILED
2023-09-14 23:25:21,08e3491d-0829-40ce-95b2-6e4ca7324e62,3,Debra Branch,5,Swish Wallet,352,4762.11,Svalbard & Jan Mayen Islands,PENDING
2021-05-19 00:49:36,53238b03-eb40-4020-bed3-c950bcea1b86,6,Richard Dixon,5,Swish Wallet,275,469.49,Korea,SUCCESS
2021-11-16 08:46:42,a5280668-fba8-4cc9-8f9a-69656fb41a1e,9,Kristin House,0,Orbital Keys,248,10.62,Cook Islands,SUCCESS
2020-04-13 08:03:46,b2249e89-4fdc-4fb4-903c-6b8e5249196c,6,Richard Dixon,6,Onovo Supply,154,939.2,Philippines,SUCCESS
2020-09-01 01:55:54,c51f451c-1c5d-4b8b-bf8b-2cd42ee42c34,8,Jerry Carroll,2,InstaPress,103,1045.05,French Guiana,SUCCESS
2023-08-03 07:21:41,2f8dd11c-9749-41b7-8818-d932c3c35f2b,7,Matthew Schultz,2,InstaPress,346,938250.54,Azerbaijan,FAILED
2020-11-26 16:32:52,7a97aebe-760e-4812-b26b-f9252057e374,7,Matthew Schultz,3,Uno Wear,157,9551.08,Morocco,FAILED
2023-02-01 20:22:11,8dce8abf-2ac1-41fc-a0a7-c808054c86b2,3,Debra Branch,3,Uno Wear,296,6109.84,Dominica,FAILED
2022-03-28 04:54:32,8c40f4d8-bdce-4611-b6c4-30142bbefd19,6,Richard Dixon,5,Swish Wallet,988,8625.16,Guinea,FAILED
2024-04-22 00:49:48,16f77120-382c-412f-87b9-1e69bc4df707,7,Matthew Schultz,7,Sharpy Knife,167,459021.36,Kyrgyz Republic,SUCCESS
2020-10-22 14:28:43,3dab3dc9-439b-43d6-bb45-6de582ab232d,2,Roberto Davies,0,Orbital Keys,814,85014.38,Trinidad and Tobago,PENDING
2020-06-15 13:53:23,678afef2-4bb5-436e-be4e-89ee3327b74d,7,Matthew Schultz,4,Allure Kit,955,407538.27,United Arab Emirates,PENDING
2024-08-01 17:44:01,15a74ec5-8fd0-4e3a-9804-0b7374d9e4af,5,Mallory Carpenter,3,Uno Wear,900,14.52,Tonga,PENDING
2023-04-14 13:23:49,503c0301-a9d0-4d16-b57c-cc03e9ff1d5f,6,Richard Dixon,5,Swish Wallet,414,569263.7,Guernsey,SUCCESS
2021-05-05 06:14:26,0e13bf2c-a852-4fe2-a522-b1590d8ddce8,4,Ashley Oliver,5,Swish Wallet,881,66.91,Uganda,SUCCESS
2020-05-14 05:13:09,400e4f7d-e036-4574-8055-f095314789f0,5,Mallory Carpenter,0,Orbital Keys,287,48.51,Comoros,FAILED
2023-10-12 10:30:50,4bd97da2-dd28-47ca-83a7-19002626b149,0,Mr. Marcus Kennedy,0,Orbital Keys,420,3049.51,Spain,SUCCESS
2020-05-06 23:33:11,821f6815-7ffa-4634-af3f-79ba9ade8025,0,Mr. Marcus Kennedy,1,XPress Bottle,233,970880.67,Kuwait,FAILED
2022-01-16 12:36:37,c70a8a5f-5b71-4a75-8ac9-c1ba95fcb604,4,Ashley Oliver,6,Onovo Supply,202,370.22,Saint Martin,SUCCESS
2023-05-01 21:19:41,9d69fa3d-effb-4465-9f55-b0a9edb3f8d0,5,Mallory Carpenter,1,XPress Bottle,875,32.06,Botswana,FAILED
2024-09-22 13:56:55,f3336965-050a-419b-83e8-b9e2404b7dda,1,Alexander Long,6,Onovo Supply,87,333.36,Philippines,FAILED
2020-11-17 19:55:23,39221cd1-3569-4af2-b5cb-49c5a1b15c48,2,Roberto Davies,0,Orbital Keys,202,696234.53,Paraguay,SUCCESS
2021-04-23 05:41:14,8f1d1469-604e-46a1-b862-f703025074ac,7,Matthew Schultz,7,Sharpy Knife,795,771.2,Vanuatu,FAILED
2022-10-15 19:41:34,2539172f-a051-4463-af90-8924a6d37c1c,6,Richard Dixon,5,Swish Wallet,371,2341.22,Yemen,SUCCESS
2022-07-02 07:43:42,1745fe1a-241d-4a2f-a742-e421275eb649,9,Kristin House,5,Swish Wallet,953,88.53,Puerto Rico,SUCCESS
2022-01-15 23:26:53,74785513-a697-4f73-9256-f2efd4705e72,1,Alexander Long,2,InstaPress,463,80.4,Turkey,FAILED
2022-12-08 12:31:03,dcbe87a9-7b87-4c94-8280-faa238e343d6,7,Matthew Schultz,0,Orbital Keys,465,759.78,Norfolk Island,SUCCESS
2022-05-16 14:34:46,7f04a136-2d9a-4cee-b51d-78e848ba0f73,8,Jerry Carroll,7,Sharpy Knife,143,3241.99,Iran,FAILED
2020-04-28 00:50:12,9e23bb92-29e0-4c50-9d31-089f767762dc,3,Debra Branch,0,Orbital Keys,922,898.59,Turkey,PENDING
2021-10-01 06:42:41,06a9c35b-3da8-4674-ae06-0daa97d0a234,7,Matthew Schultz,5,Swish Wallet,611,9329.75,Belarus,SUCCESS
2021-09-29 08:28:18,ae9b27cb-2447-4259-a0b8-ba6b4426861e,7,Matthew Schultz,1,XPress Bottle,511,46.34,Mauritius,PENDING
2020-11-14 22:41:25,685f4264-d5ce-4571-9a1f-50b835dec0dd,4,Ashley Oliver,2,InstaPress,62,41150.43,Morocco,FAILED
2022-04-29 05:48:58,12d66845-d251-4bd4-80c7-3b5bebc56d4c,1,Alexander Long,4,Allure Kit,483,0.16,Hungary,SUCCESS
2022-04-03 13:14:19,726ef626-aa69-4b53-a300-e3949f53051a,4,Ashley Oliver,1,XPress Bottle,136,43259.29,Gibraltar,PENDING
2022-08-31 01:59:30,7c15a91a-d598-4d27-b006-5009abc3a861,6,Richard Dixon,5,Swish Wallet,943,917.77,Bahrain,SUCCESS
